memory,gold_id,gold_name,answerable,novel,abstained,pred_id,answer,novelty_flag,confidence,grounding_score
dense,OMIM:609306,Spinocerebellar ataxia 26,False,True,False,OMIM:615945,Spinocerebellar ataxia 37,False,0.8588598966598511,0.8588598966598511
dense,OMIM:606324,"Parkinson disease 7, autosomal recessive early-onset",False,True,True,,ABSTAIN,False,0.8380265235900879,0.8380265235900879
dense,OMIM:183600,Split-Hand/foot malformation 1,False,True,True,,ABSTAIN,True,0.7882591485977173,0.7882591485977173
dense,ORPHA:2074,Gemignani syndrome,False,True,False,ORPHA:1422,Chondrodysplasia-difference of sex development syndrome,False,0.8275164365768433,0.8275164365768433
dense,OMIM:618261,Lymphoproliferative syndrome 3,False,True,True,,ABSTAIN,True,0.8071181178092957,0.8071181178092957
dense,ORPHA:275,Severe combined immunodeficiency due to DCLRE1C deficiency,False,True,True,,ABSTAIN,True,0.8085364103317261,0.8085364103317261
dense,OMIM:262600,"Pituitary hormone deficiency, combined, 2",False,True,True,,ABSTAIN,False,0.834834098815918,0.834834098815918
dense,ORPHA:939,3-hydroxyisobutyric aciduria,False,True,True,,ABSTAIN,False,0.8340532183647156,0.8340532183647156
dense,OMIM:300400,"Severe combined immunodeficiency, X-linked",False,True,True,,ABSTAIN,True,0.8187506794929504,0.8187506794929504
dense,ORPHA:1711,Mosaic trisomy 17 syndrome,False,True,True,,ABSTAIN,True,0.8088433146476746,0.8088433146476746
dense,OMIM:619637,Dystonia 32,False,True,True,,ABSTAIN,True,0.8030557632446289,0.8030557632446289
dense,ORPHA:551,MERRF,False,True,True,,ABSTAIN,True,0.8180018663406372,0.8180018663406372
dense,ORPHA:1797,Autosomal dominant spondylocostal dysostosis,False,True,True,,ABSTAIN,False,0.8218213319778442,0.8218213319778442
dense,OMIM:609040,"Arrhythmogenic right ventricular dysplasia, familial, 9",False,True,False,OMIM:611528,Arrhythmogenic right ventricular dysplasia 12,False,0.8215345740318298,0.8215345740318298
dense,ORPHA:70588,Meconium aspiration syndrome,False,True,True,,ABSTAIN,True,0.7783428430557251,0.7783428430557251
dense,OMIM:611812,"46,XX sex reversal with dysgenesis of kidneys, adrenals, and lungs",False,True,True,,ABSTAIN,True,0.8085924386978149,0.8085924386978149
dense,OMIM:616370,Multiple mitochondrial dysfunctions syndrome 4,False,True,True,,ABSTAIN,True,0.8207167387008667,0.8207167387008667
dense,OMIM:617883,"Fanconi anemia, complementation group S",False,True,True,,ABSTAIN,False,0.8322874903678894,0.8322874903678894
dense,OMIM:314050,"Thrombocytopenia with beta-thalassemia, X-linked",False,True,True,,ABSTAIN,False,0.8391079902648926,0.8391079902648926
dense,OMIM:609021,Peripheral cone dystrophy,False,True,False,OMIM:612989,Optic atrophy 7 with or without auditory neuropathy,False,0.822515070438385,0.822515070438385
dense,OMIM:614209,"Meckel syndrome, type 9",False,True,True,,ABSTAIN,False,0.8212030529975891,0.8212030529975891
dense,ORPHA:2229,Dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome,False,True,True,,ABSTAIN,True,0.8187008500099182,0.8187008500099182
dense,OMIM:618577,Neurodevelopmental disorder with structural brain anomalies and dysmorphic facies,False,True,False,OMIM:309620,Christianson syndrome,False,0.850307285785675,0.850307285785675
dense,OMIM:602579,"Congenital disorder of glycosylation, type Ib",False,True,True,,ABSTAIN,True,0.821118950843811,0.821118950843811
dense,ORPHA:309108,Pancreatic colipase deficiency,False,True,False,ORPHA:70593,Immunodeficiency due to selective anti-polysaccharide antibody deficiency,False,0.8251218795776367,0.8251218795776367
dense,ORPHA:405,Familial hypocalciuric hypercalcemia,False,True,True,,ABSTAIN,True,0.8149459958076477,0.8149459958076477
dense,OMIM:620731,Microphthalmia/coloboma 11,False,True,True,,ABSTAIN,True,0.8201216459274292,0.8201216459274292
dense,OMIM:608810,"Myopathy, myofibrillar, 2, mfm2",False,True,True,,ABSTAIN,False,0.8374394774436951,0.8374394774436951
dense,ORPHA:79095,Congenital bile acid synthesis defect type 4,False,True,True,,ABSTAIN,False,0.8274653553962708,0.8274653553962708
dense,OMIM:274150,"Thrombotic thrombocytopenic purpura, hereditary",False,True,True,,ABSTAIN,True,0.8063808083534241,0.8063808083534241
dense,ORPHA:34516,DNAJB6-related limb-girdle muscular dystrophy D1,False,True,True,,ABSTAIN,False,0.8303418755531311,0.8303418755531311
dense,OMIM:129550,Ectodermal dysplasia with adrenal cyst,False,True,True,,ABSTAIN,True,0.8105404376983643,0.8105404376983643
dense,OMIM:208155,Arthrogryposis multiplex congenita with whistling face,False,True,True,,ABSTAIN,True,0.7939684987068176,0.7939684987068176
dense,ORPHA:210128,Urocanic aciduria,False,True,True,,ABSTAIN,False,0.8522555828094482,0.8522555828094482
dense,OMIM:613115,"Neuropathy, hereditary sensory and autonomic, type IIB",False,True,True,,ABSTAIN,True,0.805616557598114,0.805616557598114
dense,ORPHA:3282,Multifocal atrial tachycardia,False,True,True,,ABSTAIN,True,0.8171716332435608,0.8171716332435608
dense,ORPHA:28378,Tyrosinemia type 2,False,True,True,,ABSTAIN,False,0.8806118369102478,0.8806118369102478
dense,OMIM:620947,Spinocerebellar ataxia 51,False,True,True,,ABSTAIN,True,0.815280020236969,0.815280020236969
